id,detailCode,duration,endTime,eventDescription,eventDetails,eventNumber,firstName,gameId,hexValue,lastName,period,playerId,shiftNumber,startTime,teamAbbrev,teamId,teamName,typeCode
13680167,0,00:55,14:31,,,402,William,2023020573,#B9975B,Karlsson,1,8476448,5,13:36,VGK,54,Vegas Golden Knights,517
13680238,0,00:17,17:05,,,438,William,2023020573,#B9975B,Karlsson,1,8476448,6,16:48,VGK,54,Vegas Golden Knights,517
13680239,0,00:51,19:49,,,512,William,2023020573,#B9975B,Karlsson,1,8476448,7,18:58,VGK,54,Vegas Golden Knights,517
13680298,0,00:19,01:42,,,541,William,2023020573,#B9975B,Karlsson,2,8476448,8,01:23,VGK,54,Vegas Golden Knights,517
13680299,0,00:38,02:57,,,556,William,2023020573,#B9975B,Karlsson,2,8476448,9,02:19,VGK,54,Vegas Golden Knights,517
13680300,0,00:49,06:04,,,589,William,2023020573,#B9975B,Karlsson,2,8476448,10,05:15,VGK,54,Vegas Golden Knights,517
13680387,0,00:49,09:56,,,1191110,William,2023020573,#B9975B,Karlsson,2,8476448,11,09:07,VGK,54,Vegas Golden Knights,517
13680446,0,00:53,14:28,,,1191149,William,2023020573,#B9975B,Karlsson,2,8476448,12,13:35,VGK,54,Vegas Golden Knights,517
13680447,0,01:22,18:01,,,1191176,William,2023020573,#B9975B,Karlsson,2,8476448,13,16:39,VGK,54,Vegas Golden Knights,517
13680448,0,00:40,20:00,,,1191252,William,2023020573,#B9975B,Karlsson,2,8476448,14,19:20,VGK,54,Vegas Golden Knights,517
13680509,0,00:42,02:10,,,1191277,William,2023020573,#B9975B,Karlsson,3,8476448,15,01:28,VGK,54,Vegas Golden Knights,517
13680556,0,01:35,06:07,,,1191315,William,2023020573,#B9975B,Karlsson,3,8476448,16,04:32,VGK,54,Vegas Golden Knights,517
13680557,0,01:04,09:52,,,1191412,William,2023020573,#B9975B,Karlsson,3,8476448,17,08:48,VGK,54,Vegas Golden Knights,517
13680648,0,01:06,13:00,,,1191496,William,2023020573,#B9975B,Karlsson,3,8476448,18,11:54,VGK,54,Vegas Golden Knights,517
13680708,0,03:15,19:54,,,1191549,William,2023020573,#B9975B,Karlsson,3,8476448,19,16:39,VGK,54,Vegas Golden Knights,517
13680011,0,00:39,00:39,,,53,Adam,2023020573,#9CDBD9,Larsson,1,8476457,1,00:00,SEA,55,Seattle Kraken,517
13680012,0,00:49,03:00,,,177,Adam,2023020573,#9CDBD9,Larsson,1,8476457,2,02:11,SEA,55,Seattle Kraken,517
13680080,0,00:27,04:50,,,215,Adam,2023020573,#9CDBD9,Larsson,1,8476457,3,04:23,SEA,55,Seattle Kraken,517
13680081,0,00:58,07:04,,,231,Adam,2023020573,#9CDBD9,Larsson,1,8476457,4,06:06,SEA,55,Seattle Kraken,517
13680082,0,00:26,08:09,,,248,Adam,2023020573,#9CDBD9,Larsson,1,8476457,5,07:43,SEA,55,Seattle Kraken,517
13680083,0,00:44,09:27,,,308,Adam,2023020573,#9CDBD9,Larsson,1,8476457,6,08:43,SEA,55,Seattle Kraken,517
13680168,0,01:13,13:46,,,339,Adam,2023020573,#9CDBD9,Larsson,1,8476457,7,12:33,SEA,55,Seattle Kraken,517
13680169,0,00:40,16:48,,,433,Adam,2023020573,#9CDBD9,Larsson,1,8476457,8,16:08,SEA,55,Seattle Kraken,517
13680240,0,00:43,18:52,,,502,Adam,2023020573,#9CDBD9,Larsson,1,8476457,9,18:09,SEA,55,Seattle Kraken,517
13680301,0,00:44,00:44,,,530,Adam,2023020573,#9CDBD9,Larsson,2,8476457,10,00:00,SEA,55,Seattle Kraken,517
13680302,0,00:50,03:09,,,555,Adam,2023020573,#9CDBD9,Larsson,2,8476457,11,02:19,SEA,55,Seattle Kraken,517
13680303,0,00:56,05:03,,,568,Adam,2023020573,#9CDBD9,Larsson,2,8476457,12,04:07,SEA,55,Seattle Kraken,517
13680304,0,01:52,07:56,,,594,Adam,2023020573,#9CDBD9,Larsson,2,8476457,13,06:04,SEA,55,Seattle Kraken,517
13680388,0,01:01,09:07,,,1191102,Adam,2023020573,#9CDBD9,Larsson,2,8476457,14,08:06,SEA,55,Seattle Kraken,517
13680389,0,01:21,12:32,,,1191123,Adam,2023020573,#9CDBD9,Larsson,2,8476457,15,11:11,SEA,55,Seattle Kraken,517
13680449,0,00:45,14:28,,,1191151,Adam,2023020573,#9CDBD9,Larsson,2,8476457,16,13:43,SEA,55,Seattle Kraken,517
13680450,0,00:31,15:53,,,1191161,Adam,2023020573,#9CDBD9,Larsson,2,8476457,17,15:22,SEA,55,Seattle Kraken,517
13680451,0,00:25,16:39,,,1191174,Adam,2023020573,#9CDBD9,Larsson,2,8476457,18,16:14,SEA,55,Seattle Kraken,517
13680452,0,00:33,19:12,,,1191245,Adam,2023020573,#9CDBD9,Larsson,2,8476457,19,18:39,SEA,55,Seattle Kraken,517
13680510,0,00:48,00:48,,,1191262,Adam,2023020573,#9CDBD9,Larsson,3,8476457,20,00:00,SEA,55,Seattle Kraken,517
13680558,0,00:45,03:43,,,1191294,Adam,2023020573,#9CDBD9,Larsson,3,8476457,21,02:58,SEA,55,Seattle Kraken,517
13680559,0,00:45,07:02,,,1191385,Adam,2023020573,#9CDBD9,Larsson,3,8476457,22,06:17,SEA,55,Seattle Kraken,517
13680560,0,01:03,09:25,,,1191407,Adam,2023020573,#9CDBD9,Larsson,3,8476457,23,08:22,SEA,55,Seattle Kraken,517
13680649,0,00:11,11:20,,,1191488,Adam,2023020573,#9CDBD9,Larsson,3,8476457,24,11:09,SEA,55,Seattle Kraken,517
13680650,0,00:30,14:24,,,1191514,Adam,2023020573,#9CDBD9,Larsson,3,8476457,25,13:54,SEA,55,Seattle Kraken,517
13680709,0,00:55,16:35,,,1191536,Adam,2023020573,#9CDBD9,Larsson,3,8476457,26,15:40,SEA,55,Seattle Kraken,517
13680710,0,02:50,19:54,,,1191554,Adam,2023020573,#9CDBD9,Larsson,3,8476457,27,17:04,SEA,55,Seattle Kraken,517
13680013,0,00:40,01:19,,,153,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,1,00:39,SEA,55,Seattle Kraken,517
13680014,0,00:45,03:45,,,188,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,2,03:00,SEA,55,Seattle Kraken,517
13680084,0,00:31,06:06,,,226,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,3,05:35,SEA,55,Seattle Kraken,517
13680085,0,00:34,08:43,,,304,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,4,08:09,SEA,55,Seattle Kraken,517
13680170,0,00:38,10:43,,,316,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,5,10:05,SEA,55,Seattle Kraken,517
13680171,0,01:07,12:35,,,329,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,6,11:28,SEA,55,Seattle Kraken,517
13680172,0,00:46,14:32,,,407,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,7,13:46,SEA,55,Seattle Kraken,517
13680173,0,00:52,16:08,,,421,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,8,15:16,SEA,55,Seattle Kraken,517
13680241,0,00:39,18:07,,,443,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,9,17:28,SEA,55,Seattle Kraken,517
13680242,0,00:35,19:27,,,507,Jamie,2023020573,#9CDBD9,Oleksiak,1,8476467,10,18:52,SEA,55,Seattle Kraken,517
13680305,0,00:46,01:30,,,535,Jamie,2023020573,#9CDBD9,Oleksiak,2,8476467,11,00:44,SEA,55,Seattle Kraken,517
13680306,0,00:12,02:19,,,550,Jamie,2023020573,#9CDBD9,Oleksiak,2,8476467,12,02:07,SEA,55,Seattle Kraken,517
13680307,0,01:01,04:10,,,560,Jamie,2023020573,#9CDBD9,Oleksiak,2,8476467,13,03:09,SEA,55,Seattle Kraken,517
13680390,0,00:10,08:06,,,1191098,Jamie,2023020573,#9CDBD9,Oleksiak,2,8476467,14,07:56,SEA,55,Seattle Kraken,517
13680391,0,01:17,11:13,,,1191117,Jamie,2023020573,#9CDBD9,Oleksiak,2,8476467,15,09:56,SEA,55,Seattle Kraken,517
13680392,0,00:41,13:43,,,1191143,Jamie,2023020573,#9CDBD9,Oleksiak,2,8476467,16,13:02,SEA,55,Seattle Kraken,517
13680453,0,01:23,15:51,,,1191157,Jamie,2023020573,#9CDBD9,Oleksiak,2,8476467,17,14:28,SEA,55,Seattle Kraken,517
13680454,0,02:31,19:10,,,1191177,Jamie,2023020573,#9CDBD9,Oleksiak,2,8476467,18,16:39,SEA,55,Seattle Kraken,517
13680511,0,01:18,02:06,,,1191272,Jamie,2023020573,#9CDBD9,Oleksiak,3,8476467,19,00:48,SEA,55,Seattle Kraken,517
13680561,0,01:13,04:55,,,1191301,Jamie,2023020573,#9CDBD9,Oleksiak,3,8476467,20,03:42,SEA,55,Seattle Kraken,517
13680562,0,00:36,06:17,,,1191324,Jamie,2023020573,#9CDBD9,Oleksiak,3,8476467,21,05:41,SEA,55,Seattle Kraken,517
13680563,0,00:50,07:51,,,1191391,Jamie,2023020573,#9CDBD9,Oleksiak,3,8476467,22,07:01,SEA,55,Seattle Kraken,517
13680564,0,01:14,10:39,,,1191415,Jamie,2023020573,#9CDBD9,Oleksiak,3,8476467,23,09:25,SEA,55,Seattle Kraken,517
13680651,0,00:50,12:10,,,1191494,Jamie,2023020573,#9CDBD9,Oleksiak,3,8476467,24,11:20,SEA,55,Seattle Kraken,517
13680652,0,01:16,15:40,,,1191519,Jamie,2023020573,#9CDBD9,Oleksiak,3,8476467,25,14:24,SEA,55,Seattle Kraken,517
13680711,0,03:35,19:54,,,1191544,Jamie,2023020573,#9CDBD9,Oleksiak,3,8476467,26,16:19,SEA,55,Seattle Kraken,517
13680015,0,00:51,01:32,,,155,Jonathan,2023020573,#B9975B,Marchessault,1,8476539,1,00:41,VGK,54,Vegas Golden Knights,517
13680016,0,00:28,04:17,,,205,Jonathan,2023020573,#B9975B,Marchessault,1,8476539,2,03:49,VGK,54,Vegas Golden Knights,517
13680086,0,00:43,07:04,,,234,Jonathan,2023020573,#B9975B,Marchessault,1,8476539,3,06:21,VGK,54,Vegas Golden Knights,517
13680087,0,00:50,09:33,,,307,Jonathan,2023020573,#B9975B,Marchessault,1,8476539,4,08:43,VGK,54,Vegas Golden Knights,517
13680174,0,01:01,13:40,,,343,Jonathan,2023020573,#B9975B,Marchessault,1,8476539,5,12:39,VGK,54,Vegas Golden Knights,517
13680175,0,00:45,16:48,,,427,Jonathan,2023020573,#B9975B,Marchessault,1,8476539,6,16:03,VGK,54,Vegas Golden Knights,517
13680243,0,00:38,19:02,,,505,Jonathan,2023020573,#B9975B,Marchessault,1,8476539,7,18:24,VGK,54,Vegas Golden Knights,517
13680308,0,00:39,01:20,,,536,Jonathan,2023020573,#B9975B,Marchessault,2,8476539,8,00:41,VGK,54,Vegas Golden Knights,517
13680309,0,00:52,03:11,,,556,Jonathan,2023020573,#B9975B,Marchessault,2,8476539,9,02:19,VGK,54,Vegas Golden Knights,517
13680310,0,01:03,05:11,,,572,Jonathan,2023020573,#B9975B,Marchessault,2,8476539,10,04:08,VGK,54,Vegas Golden Knights,517
13680393,0,01:32,09:07,,,1191094,Jonathan,2023020573,#B9975B,Marchessault,2,8476539,11,07:35,VGK,54,Vegas Golden Knights,517
13680394,0,01:11,13:36,,,1191137,Jonathan,2023020573,#B9975B,Marchessault,2,8476539,12,12:25,VGK,54,Vegas Golden Knights,517
13680455,0,02:02,18:16,,,1191173,Jonathan,2023020573,#B9975B,Marchessault,2,8476539,13,16:14,VGK,54,Vegas Golden Knights,517
13680512,0,00:49,01:37,,,1191271,Jonathan,2023020573,#B9975B,Marchessault,3,8476539,14,00:48,VGK,54,Vegas Golden Knights,517
13680565,0,00:41,04:36,,,1191308,Jonathan,2023020573,#B9975B,Marchessault,3,8476539,15,03:55,VGK,54,Vegas Golden Knights,517
13680566,0,01:11,08:52,,,1191399,Jonathan,2023020573,#B9975B,Marchessault,3,8476539,16,07:41,VGK,54,Vegas Golden Knights,517
13680653,0,00:45,11:54,,,1191489,Jonathan,2023020573,#B9975B,Marchessault,3,8476539,17,11:09,VGK,54,Vegas Golden Knights,517
13680654,0,00:11,15:58,,,1191537,Jonathan,2023020573,#B9975B,Marchessault,3,8476539,18,15:47,VGK,54,Vegas Golden Knights,517
13680712,0,03:00,19:54,,,1191551,Jonathan,2023020573,#B9975B,Marchessault,3,8476539,19,16:54,VGK,54,Vegas Golden Knights,517
13680017,0,00:42,02:18,,,169,Yanni,2023020573,#9CDBD9,Gourde,1,8476826,1,01:36,SEA,55,Seattle Kraken,517
13680088,0,00:31,04:50,,,213,Yanni,2023020573,#9CDBD9,Gourde,1,8476826,2,04:19,SEA,55,Seattle Kraken,517
13680089,0,00:31,07:35,,,242,Yanni,2023020573,#9CDBD9,Gourde,1,8476826,3,07:04,SEA,55,Seattle Kraken,517
13680090,0,01:10,10:43,,,315,Yanni,2023020573,#9CDBD9,Gourde,1,8476826,4,09:33,SEA,55,Seattle Kraken,517
13680176,0,00:55,13:44,,,347,Yanni,2023020573,#9CDBD9,Gourde,1,8476826,5,12:49,SEA,55,Seattle Kraken,517
13680244,0,00:17,17:05,,,437,Yanni,2023020573,#9CDBD9,Gourde,1,8476826,6,16:48,SEA,55,Seattle Kraken,517
13680245,0,01:03,20:00,,,511,Yanni,2023020573,#9CDBD9,Gourde,1,8476826,7,18:57,SEA,55,Seattle Kraken,517
13680311,0,00:36,02:06,,,545,Yanni,2023020573,#9CDBD9,Gourde,2,8476826,8,01:30,SEA,55,Seattle Kraken,517
13680312,0,01:01,06:12,,,585,Yanni,2023020573,#9CDBD9,Gourde,2,8476826,9,05:11,SEA,55,Seattle Kraken,517
13680395,0,00:49,09:56,,,1191109,Yanni,2023020573,#9CDBD9,Gourde,2,8476826,10,09:07,SEA,55,Seattle Kraken,517
13680456,0,00:54,14:28,,,1191146,Yanni,2023020573,#9CDBD9,Gourde,2,8476826,11,13:34,SEA,55,Seattle Kraken,517
13680457,0,00:25,16:39,,,1191174,Yanni,2023020573,#9CDBD9,Gourde,2,8476826,12,16:14,SEA,55,Seattle Kraken,517
13680458,0,01:08,18:16,,,1191232,Yanni,2023020573,#9CDBD9,Gourde,2,8476826,13,17:08,SEA,55,Seattle Kraken,517
13680697,803,,02:10,EVG,"",1191284,Yanni,2023020573,#9CDBD9,Gourde,3,8476826,0,02:10,SEA,55,Seattle Kraken,505
13680513,0,00:30,02:10,,,1191281,Yanni,2023020573,#9CDBD9,Gourde,3,8476826,14,01:40,SEA,55,Seattle Kraken,517
13680567,0,01:23,05:58,,,1191316,Yanni,2023020573,#9CDBD9,Gourde,3,8476826,15,04:35,SEA,55,Seattle Kraken,517
13680568,0,01:31,10:18,,,1191413,Yanni,2023020573,#9CDBD9,Gourde,3,8476826,16,08:47,SEA,55,Seattle Kraken,517
13680655,0,01:17,15:11,,,1191514,Yanni,2023020573,#9CDBD9,Gourde,3,8476826,17,13:54,SEA,55,Seattle Kraken,517
13680713,0,01:09,17:48,,,1191550,Yanni,2023020573,#9CDBD9,Gourde,3,8476826,18,16:39,SEA,55,Seattle Kraken,517
13680714,0,01:12,19:54,,,1191561,Yanni,2023020573,#9CDBD9,Gourde,3,8476826,19,18:42,SEA,55,Seattle Kraken,517
13680018,0,00:42,01:23,,,155,Chandler,2023020573,#B9975B,Stephenson,1,8476905,1,00:41,VGK,54,Vegas Golden Knights,517
13680019,0,00:27,04:13,,,201,Chandler,2023020573,#B9975B,Stephenson,1,8476905,2,03:46,VGK,54,Vegas Golden Knights,517
13680091,0,00:40,07:04,,,235,Chandler,2023020573,#B9975B,Stephenson,1,8476905,3,06:24,VGK,54,Vegas Golden Knights,517
13680092,0,00:50,09:33,,,307,Chandler,2023020573,#B9975B,Stephenson,1,8476905,4,08:43,VGK,54,Vegas Golden Knights,517
13680177,0,00:49,13:36,,,344,Chandler,2023020573,#B9975B,Stephenson,1,8476905,5,12:47,VGK,54,Vegas Golden Knights,517
13680178,0,00:41,16:48,,,432,Chandler,2023020573,#B9975B,Stephenson,1,8476905,6,16:07,VGK,54,Vegas Golden Knights,517
13680246,0,00:34,18:58,,,505,Chandler,2023020573,#B9975B,Stephenson,1,8476905,7,18:24,VGK,54,Vegas Golden Knights,517
13680247,0,00:11,20:00,,,525,Chandler,2023020573,#B9975B,Stephenson,1,8476905,8,19:49,VGK,54,Vegas Golden Knights,517
13680313,0,00:39,01:23,,,537,Chandler,2023020573,#B9975B,Stephenson,2,8476905,9,00:44,VGK,54,Vegas Golden Knights,517
13680314,0,01:06,05:15,,,573,Chandler,2023020573,#B9975B,Stephenson,2,8476905,10,04:09,VGK,54,Vegas Golden Knights,517
13680396,0,01:32,09:07,,,1191094,Chandler,2023020573,#B9975B,Stephenson,2,8476905,11,07:35,VGK,54,Vegas Golden Knights,517
13680397,0,01:18,13:35,,,1191134,Chandler,2023020573,#B9975B,Stephenson,2,8476905,12,12:17,VGK,54,Vegas Golden Knights,517
13680459,0,00:25,16:39,,,1191173,Chandler,2023020573,#B9975B,Stephenson,2,8476905,13,16:14,VGK,54,Vegas Golden Knights,517
13680460,0,01:25,19:21,,,1191239,Chandler,2023020573,#B9975B,Stephenson,2,8476905,14,17:56,VGK,54,Vegas Golden Knights,517
13680514,0,00:40,01:28,,,1191271,Chandler,2023020573,#B9975B,Stephenson,3,8476905,15,00:48,VGK,54,Vegas Golden Knights,517
13680569,0,00:40,04:32,,,1191306,Chandler,2023020573,#B9975B,Stephenson,3,8476905,16,03:52,VGK,54,Vegas Golden Knights,517
13680570,0,01:07,08:48,,,1191399,Chandler,2023020573,#B9975B,Stephenson,3,8476905,17,07:41,VGK,54,Vegas Golden Knights,517
13680656,0,00:45,11:54,,,1191489,Chandler,2023020573,#B9975B,Stephenson,3,8476905,18,11:09,VGK,54,Vegas Golden Knights,517
13680657,0,00:46,13:46,,,1191507,Chandler,2023020573,#B9975B,Stephenson,3,8476905,19,13:00,VGK,54,Vegas Golden Knights,517
13680658,0,00:29,15:58,,,1191530,Chandler,2023020573,#B9975B,Stephenson,3,8476905,20,15:29,VGK,54,Vegas Golden Knights,517
13680715,0,02:29,19:08,,,1191549,Chandler,2023020573,#B9975B,Stephenson,3,8476905,21,16:39,VGK,54,Vegas Golden Knights,517
13680020,0,00:30,02:20,,,172,Oliver,2023020573,#9CDBD9,Bjorkstrand,1,8477416,1,01:50,SEA,55,Seattle Kraken,517
13680093,0,00:41,04:50,,,208,Oliver,2023020573,#9CDBD9,Bjorkstrand,1,8477416,2,04:09,SEA,55,Seattle Kraken,517
13680094,0,00:38,07:42,,,242,Oliver,2023020573,#9CDBD9,Bjorkstrand,1,8477416,3,07:04,SEA,55,Seattle Kraken,517
13680095,0,01:10,10:43,,,315,Oliver,2023020573,#9CDBD9,Bjorkstrand,1,8477416,4,09:33,SEA,55,Seattle Kraken,517
13680179,0,00:50,13:39,,,347,Oliver,2023020573,#9CDBD9,Bjorkstrand,1,8477416,5,12:49,SEA,55,Seattle Kraken,517
13680248,0,00:17,17:05,,,437,Oliver,2023020573,#9CDBD9,Bjorkstrand,1,8477416,6,16:48,SEA,55,Seattle Kraken,517
13680249,0,01:00,20:00,,,515,Oliver,2023020573,#9CDBD9,Bjorkstrand,1,8477416,7,19:00,SEA,55,Seattle Kraken,517
13680315,0,00:51,02:17,,,543,Oliver,2023020573,#9CDBD9,Bjorkstrand,2,8477416,8,01:26,SEA,55,Seattle Kraken,517
13680316,0,00:56,06:06,,,584,Oliver,2023020573,#9CDBD9,Bjorkstrand,2,8477416,9,05:10,SEA,55,Seattle Kraken,517
13680398,0,00:49,09:56,,,1191109,Oliver,2023020573,#9CDBD9,Bjorkstrand,2,8477416,10,09:07,SEA,55,Seattle Kraken,517
13680461,0,01:04,14:28,,,1191145,Oliver,2023020573,#9CDBD9,Bjorkstrand,2,8477416,11,13:24,SEA,55,Seattle Kraken,517
13680462,0,00:25,16:39,,,1191174,Oliver,2023020573,#9CDBD9,Bjorkstrand,2,8477416,12,16:14,SEA,55,Seattle Kraken,517
13680515,0,00:31,02:10,,,1191278,Oliver,2023020573,#9CDBD9,Bjorkstrand,3,8477416,13,01:39,SEA,55,Seattle Kraken,517
13680571,0,01:11,05:46,,,1191316,Oliver,2023020573,#9CDBD9,Bjorkstrand,3,8477416,14,04:35,SEA,55,Seattle Kraken,517
13680572,0,01:35,10:17,,,1191410,Oliver,2023020573,#9CDBD9,Bjorkstrand,3,8477416,15,08:42,SEA,55,Seattle Kraken,517
13680659,0,00:50,13:00,,,1191503,Oliver,2023020573,#9CDBD9,Bjorkstrand,3,8477416,16,12:10,SEA,55,Seattle Kraken,517
13680021,0,00:44,03:04,,,180,Andre,2023020573,#9CDBD9,Burakovsky,1,8477444,1,02:20,SEA,55,Seattle Kraken,517
13680096,0,00:45,05:35,,,221,Andre,2023020573,#9CDBD9,Burakovsky,1,8477444,2,04:50,SEA,55,Seattle Kraken,517
13680097,0,00:26,08:09,,,248,Andre,2023020573,#9CDBD9,Burakovsky,1,8477444,3,07:43,SEA,55,Seattle Kraken,517
13680180,0,00:45,11:28,,,324,Andre,2023020573,#9CDBD9,Burakovsky,1,8477444,4,10:43,SEA,55,Seattle Kraken,517
13680181,0,00:45,15:16,,,412,Andre,2023020573,#9CDBD9,Burakovsky,1,8477444,5,14:31,SEA,55,Seattle Kraken,517
13680250,0,01:00,18:05,,,442,Andre,2023020573,#9CDBD9,Burakovsky,1,8477444,6,17:05,SEA,55,Seattle Kraken,517
13680317,0,00:55,03:12,,,551,Andre,2023020573,#9CDBD9,Burakovsky,2,8477444,7,02:17,SEA,55,Seattle Kraken,517
13680318,0,00:49,06:55,,,596,Andre,2023020573,#9CDBD9,Burakovsky,2,8477444,8,06:06,SEA,55,Seattle Kraken,517
13680399,0,00:58,12:16,,,1191127,Andre,2023020573,#9CDBD9,Burakovsky,2,8477444,9,11:18,SEA,55,Seattle Kraken,517
13680463,0,00:52,15:42,,,1191159,Andre,2023020573,#9CDBD9,Burakovsky,2,8477444,10,14:50,SEA,55,Seattle Kraken,517
13680573,0,00:55,03:05,,,1191288,Andre,2023020573,#9CDBD9,Burakovsky,3,8477444,11,02:10,SEA,55,Seattle Kraken,517
13680574,0,01:14,07:00,,,1191326,Andre,2023020573,#9CDBD9,Burakovsky,3,8477444,12,05:46,SEA,55,Seattle Kraken,517
13680575,0,00:14,11:09,,,1191482,Andre,2023020573,#9CDBD9,Burakovsky,3,8477444,13,10:55,SEA,55,Seattle Kraken,517
13680660,0,00:54,13:54,,,1191508,Andre,2023020573,#9CDBD9,Burakovsky,3,8477444,14,13:00,SEA,55,Seattle Kraken,517
13680022,0,00:37,01:18,,,155,William,2023020573,#B9975B,Carrier,1,8477478,1,00:41,VGK,54,Vegas Golden Knights,517
13680023,0,00:28,04:08,,,198,William,2023020573,#B9975B,Carrier,1,8477478,2,03:40,VGK,54,Vegas Golden Knights,517
13680098,0,00:43,07:04,,,234,William,2023020573,#B9975B,Carrier,1,8477478,3,06:21,VGK,54,Vegas Golden Knights,517
13680099,0,00:44,09:27,,,307,William,2023020573,#B9975B,Carrier,1,8477478,4,08:43,VGK,54,Vegas Golden Knights,517
13680182,0,00:58,13:31,,,336,William,2023020573,#B9975B,Carrier,1,8477478,5,12:33,VGK,54,Vegas Golden Knights,517
13680183,0,00:37,16:42,,,431,William,2023020573,#B9975B,Carrier,1,8477478,6,16:05,VGK,54,Vegas Golden Knights,517
13680251,0,00:33,18:57,,,505,William,2023020573,#B9975B,Carrier,1,8477478,7,18:24,VGK,54,Vegas Golden Knights,517
13680319,0,00:41,01:25,,,537,William,2023020573,#B9975B,Carrier,2,8477478,8,00:44,VGK,54,Vegas Golden Knights,517
13680320,0,00:48,04:57,,,573,William,2023020573,#B9975B,Carrier,2,8477478,9,04:09,VGK,54,Vegas Golden Knights,517
13680400,0,01:32,09:07,,,1191094,William,2023020573,#B9975B,Carrier,2,8477478,10,07:35,VGK,54,Vegas Golden Knights,517
13680401,0,00:42,12:58,,,1191133,William,2023020573,#B9975B,Carrier,2,8477478,11,12:16,VGK,54,Vegas Golden Knights,517
13680464,0,00:25,16:39,,,1191173,William,2023020573,#B9975B,Carrier,2,8477478,12,16:14,VGK,54,Vegas Golden Knights,517
13680465,0,00:19,20:00,,,1191257,William,2023020573,#B9975B,Carrier,2,8477478,13,19:41,VGK,54,Vegas Golden Knights,517
13680516,0,00:32,01:20,,,1191271,William,2023020573,#B9975B,Carrier,3,8477478,14,00:48,VGK,54,Vegas Golden Knights,517
13680576,0,00:34,04:30,,,1191310,William,2023020573,#B9975B,Carrier,3,8477478,15,03:56,VGK,54,Vegas Golden Knights,517
13680577,0,00:40,08:21,,,1191399,William,2023020573,#B9975B,Carrier,3,8477478,16,07:41,VGK,54,Vegas Golden Knights,517
13680661,0,00:45,11:54,,,1191489,William,2023020573,#B9975B,Carrier,3,8477478,17,11:09,VGK,54,Vegas Golden Knights,517
13680716,0,00:41,16:39,,,1191541,William,2023020573,#B9975B,Carrier,3,8477478,18,15:58,VGK,54,Vegas Golden Knights,517
13680024,0,00:59,00:59,,,53,Alexander,2023020573,#9CDBD9,Wennberg,1,8477505,1,00:00,SEA,55,Seattle Kraken,517
13680025,0,00:45,03:47,,,189,Alexander,2023020573,#9CDBD9,Wennberg,1,8477505,2,03:02,SEA,55,Seattle Kraken,517
13680100,0,00:42,06:17,,,226,Alexander,2023020573,#9CDBD9,Wennberg,1,8477505,3,05:35,SEA,55,Seattle Kraken,517
13680101,0,00:34,08:43,,,304,Alexander,2023020573,#9CDBD9,Wennberg,1,8477505,4,08:09,SEA,55,Seattle Kraken,517
13680184,0,01:04,12:33,,,330,Alexander,2023020573,#9CDBD9,Wennberg,1,8477505,5,11:29,SEA,55,Seattle Kraken,517
13680185,0,00:47,16:03,,,421,Alexander,2023020573,#9CDBD9,Wennberg,1,8477505,6,15:16,SEA,55,Seattle Kraken,517
13680252,0,00:42,18:24,,,445,Alexander,2023020573,#9CDBD9,Wennberg,1,8477505,7,17:42,SEA,55,Seattle Kraken,517
13680321,0,00:44,00:44,,,530,Alexander,2023020573,#9CDBD9,Wennberg,2,8477505,8,00:00,SEA,55,Seattle Kraken,517
13680322,0,00:57,04:08,,,561,Alexander,2023020573,#9CDBD9,Wennberg,2,8477505,9,03:11,SEA,55,Seattle Kraken,517
13680323,0,01:06,07:53,,,1191083,Alexander,2023020573,#9CDBD9,Wennberg,2,8477505,10,06:47,SEA,55,Seattle Kraken,517
13680402,0,01:17,11:13,,,1191117,Alexander,2023020573,#9CDBD9,Wennberg,2,8477505,11,09:56,SEA,55,Seattle Kraken,517
13680466,0,01:00,15:28,,,1191157,Alexander,2023020573,#9CDBD9,Wennberg,2,8477505,12,14:28,SEA,55,Seattle Kraken,517
13680467,0,00:31,17:10,,,1191177,Alexander,2023020573,#9CDBD9,Wennberg,2,8477505,13,16:39,SEA,55,Seattle Kraken,517
13680468,0,01:00,19:16,,,1191242,Alexander,2023020573,#9CDBD9,Wennberg,2,8477505,14,18:16,SEA,55,Seattle Kraken,517
13680517,0,00:48,00:48,,,1191262,Alexander,2023020573,#9CDBD9,Wennberg,3,8477505,15,00:00,SEA,55,Seattle Kraken,517
13680578,0,00:51,03:42,,,1191292,Alexander,2023020573,#9CDBD9,Wennberg,3,8477505,16,02:51,SEA,55,Seattle Kraken,517
13680579,0,00:50,07:50,,,1191390,Alexander,2023020573,#9CDBD9,Wennberg,3,8477505,17,07:00,SEA,55,Seattle Kraken,517
13680580,0,00:37,10:55,,,1191425,Alexander,2023020573,#9CDBD9,Wennberg,3,8477505,18,10:18,SEA,55,Seattle Kraken,517
