ENTITYID,COORDSX,COORDSY,COORDSZ,VELX,VELY,VELZ,ACCELX,ACCELY,ACCELZ,CLOCKSTATE,TIME,TEAM,JERSEYNUM
2002,69.76561114248516,22.050465553736572,3.119231075491728,-0.08154291137908515,0.8501509361745334,-0.16850600167129146,-1.3158069049470915,8.075117386208362,-2.2484918724223464,ClockStateStopped,1.0320000648498535,B,2
1005,58.42620510386419,11.728189509649434,4.113639205700464,0.20066734146209425,0.19962300891721535,-0.012317364452113221,-0.13001566444887638,-0.1252119827921582,-0.3436694682734877,ClockStateStopped,1.0360000133514404,A,5
2004,74.81352181413365,7.5585690032782455,3.991584799569013,0.03218934985311,-0.023716497346665786,-0.12992913511715332,1.1705409128848527,-0.2953328864138643,-1.725652482680754,ClockStateStopped,1.0399999618530273,B,4
2001,71.30886985077706,7.837129389551798,4.254149918015097,-0.42883834772854684,0.4104602095739745,0.10231825832644316,0.07811423275080077,-0.8531196178488485,1.4760580218284498,ClockStateStopped,1.0480000972747803,B,1
1003,67.14293005714656,7.952476675716403,4.06026069428202,0.18875414394999554,-0.033859422584707415,0.2690009395399653,0.2681628099440191,-0.9721318356545869,0.2014301795117213,ClockStateStopped,1.0520000457763672,A,3
1006,-81.11564459129492,0.5877380523794182,4.312773842500885,-0.038576008842850014,0.03817546191124463,-0.08376057041981971,-0.46298052798598005,0.8165142656321881,-1.8050976900565388,ClockStateStopped,1.055999994277954,A,6
2006,70.00889225693831,3.3140084453080867,4.002129100545776,-0.11674684885908253,0.3884588652368361,0.2218897240633813,3.46395423998614,-0.9733105730321995,2.503517644904954,ClockStateStopped,1.064000129699707,B,6
1004,59.45815905364837,32.81186827959048,4.697005184248485,-0.20629379506283232,0.13230217458197624,0.14746839762344574,-2.23789886778821,1.226771943960108,1.3641378245983096,ClockStateStopped,1.0799999237060547,A,4
1001,67.248699273703,22.287976165445226,2.933286358008321,0.7854486939623018,-1.3232417075869642,-1.66851138589342,2.2880525476748774,-6.781796347326753,-11.778710190076417,ClockStateStopped,1.0840001106262207,A,1
2005,85.52294166913953,3.879103846036084,4.269189447432759,-0.40054984554038403,-0.09387348338662341,-1.5397622211242987,3.3443622728097973,-3.0143345900957312,13.466623579414195,ClockStateRunning,1.0959999561309814,B,5
2003,70.92266387756332,33.007623808978884,3.946171306644171,-0.9398476079204108,-1.1632226122491411,0.29683528201357534,-5.612822323423455,-1.339397973714033,5.538229394644595,ClockStateRunning,1.0999999046325684,B,3
1002,32.02513308415567,5.972499327016842,4.082377908420983,-0.4845157545650709,0.010795833521066575,-0.021586899444446698,1.3322204550201802,1.5788778533452899,-0.013086032137452812,ClockStateRunning,1.1119999885559082,A,2
2002,69.73271141778675,22.214518907429408,3.077639590186626,-0.391663985119935,1.9530190865922736,-0.49513748309391614,-3.691923161195448,13.129402717322355,-3.8884759326206506,ClockStateRunning,1.1159999370574951,B,2
1005,58.42369454843498,11.73811402151237,4.123023626988963,-0.029887525272227548,0.11814879514977585,0.11171915392180067,-2.7446971797481647,-0.969929838901989,1.476623274055496,ClockStateRunning,1.1200001239776611,A,5
2004,74.8174502839902,7.543210428580304,4.0031783667942795,0.044641672920255275,-0.17452914066382055,0.1317449935849328,0.1415035761403301,-1.7137788861950738,2.9735676463812544,ClockStateRunning,1.128000020980835,B,4
2001,71.28736403040946,7.8256154994835345,4.241126147397712,-0.24438482026746258,-0.1308399264392588,-0.14799769490915313,2.096067082574643,-6.151150441565243,-2.8445052639674953,ClockStateRunning,1.1359999179840088,B,1
1003,67.16660050941265,7.926788557281416,4.111117266708778,0.2572875032950086,-0.2792186554860606,0.5527887848838509,0.7449277571920142,-2.666947962545163,3.0846502370638254,ClockStateRunning,1.1440000534057617,A,3
2006,69.93364330785523,3.3513477519625656,4.052574147147331,-0.7838435778075407,0.3889512887228149,0.52546947555609,-6.9489274353237995,0.005129413656262242,3.162290523117608,ClockStateRunning,1.1600000858306885,B,6
1004,59.375028891996166,32.81001414785385,4.742047057861605,-0.9446602931422137,-0.021069664668470885,0.5118391289681182,-8.390522749615528,-1.7428606386240746,4.1405737104730305,ClockStateRunning,1.1679999828338623,A,4
1001,67.20189716252585,22.26541424202135,2.9669572024342243,-0.5087185575644448,-0.24523827774843548,0.3659874090613147,-14.067034176128185,11.717427613496202,22.11411550258068,ClockStateRunning,1.1760001182556152,A,1
2005,85.47910216630717,3.8801878882941576,4.181573702211265,-0.4981758338217117,0.012318653746574783,-0.9956327994535139,-1.1093854850658653,1.2067280202501813,6.183284728030852,ClockStateRunning,1.184000015258789,B,5
2003,70.71118705408487,32.89670086289906,3.9702069216022924,-2.2986609341419353,-1.2056840965346198,0.26125666266186076,-14.769708842799876,-0.46153783439374413,-0.3867240913178686,ClockStateRunning,1.191999912261963,B,3
1002,31.968788420530363,5.9809112869962995,4.076815723573623,-0.640279838260952,0.09559039008417311,-0.06320660352377315,-1.7700452163294103,0.9635738589670089,-0.47295086494066707,ClockStateRunning,1.2000000476837158,A,2
1,68.56195964913066,21.424208434293647,0.0,,,,,,,ClockStateRunning,1.2039999961853027,,
2002,69.73988877828299,22.374793541751288,3.1343001611170096,0.07801478153301653,1.7421154459847137,0.6158757199089667,5.105203561992819,-2.292430686061976,12.07622946596265,ClockStateRunning,1.2079999446868896,B,2
1005,58.404315780990004,11.721808127439475,4.1656648484999685,-0.2106387591079389,-0.17723796435517922,0.4634914997265889,-1.9646871613732375,-3.210725380533309,3.8236121373145946,ClockStateRunning,1.2120001316070557,A,5
2004,74.8277005022388,7.542824803296593,4.008797166473129,0.11647967456150941,-0.004382102552347158,0.06384995344933773,0.8163403792367869,1.9334877703247781,-0.7715340285963574,ClockStateRunning,1.2160000801086426,B,4
1,68.34148883375735,21.14156469793744,0.0,-13.779398036083226,-17.665197722716506,0.0,,,,ClockStateRunning,1.2200000286102295,,
2001,71.27224668323143,7.71140452362652,4.144398052767607,-0.1717879206885318,-1.2978511263400336,-1.0991821549758436,0.824964213643244,-13.26148199748203,-10.80890705636038,ClockStateRunning,1.2239999771118164,B,1
1,67.95899917644431,20.978722858099736,0.0,-23.905555136073133,-10.177594364371986,0.0,-632.883536174225,467.97426151958535,0.0,ClockStateRunning,1.2360000610351562,,
1003,67.23477000246338,7.903987376056468,4.155030102520255,0.7100992104384103,-0.23751241296234044,0.4574255820655092,4.716790771503995,0.43444022481444233,-0.993367149962329,ClockStateRunning,1.2400000095367432,A,3
1006,-81.12524290474698,0.5786496499372188,4.336662646230293,-0.05105486862908861,-0.04834257550061808,0.12706812943781415,-0.06637692655166734,-0.460202415369283,1.1214294707330652,ClockStateRunning,1.24399995803833,A,6
2006,69.58419664148161,3.321852612314139,4.110375399261645,-3.9709929356364806,-0.3351727243386677,0.6568337486198214,-36.21768012869036,-8.228698731718483,1.4927788716500783,ClockStateRunning,1.247999906539917,B,6
1,67.59197211704075,20.798155885899213,0.0,-22.939144725216668,-11.285412891989811,0.0,60.40052827335998,-69.23851766024757,0.0,ClockStateRunning,1.252000093460083,,
1004,59.19488287662561,32.85117887713451,4.786458532362453,-2.047112435560036,0.4677807002478628,0.504675507505594,-12.527856837194468,5.555114050620668,-0.08140473465046319,ClockStateRunning,1.25600004196167,A,4
1001,67.1712358317097,22.264088159025547,3.1291694386223705,-0.34842492369922856,-0.015069155654129297,1.8433246213549959,1.821522277810804,2.6155635345535244,16.78795707067564,ClockStateRunning,1.2639999389648438,A,1
1,67.06686205009967,20.412605054922466,0.0,-32.8193126735795,-24.09687810232748,0.0,-617.5092453544239,-800.7149529508729,0.0,ClockStateRunning,1.2680001258850098,,
2005,85.43422563273099,3.8765689161732677,4.092715667545491,-0.5099602661744744,-0.04112465555999074,-1.009749715471448,-0.1339139140309838,-0.6073099249734217,-0.16041939241690018,ClockStateRunning,1.2720000743865967,B,5
2003,70.16056589024632,32.691724784241764,4.235525721186399,-6.257054475825491,-2.3292720560516593,3.0149843331215065,-44.981714568333985,-12.768036415579985,31.292338866048333,ClockStateRunning,1.2799999713897705,B,3
1,66.73221420577224,20.143222554713432,0.0,-20.91575955257105,-16.836623027906512,0.0,743.9816485315945,453.7717842830089,0.0,ClockStateRunning,1.2839999198913574,,
1002,31.922189163993988,5.9837190075313496,4.081504195514714,-0.5065136159998115,0.03051869893707477,0.050961647307443805,1.4539805561755352,-0.7073009320741357,1.2409591452548918,ClockStateRunning,1.2920000553131104,A,2
2002,69.67385562746745,22.42019435424868,3.1605246665651374,-0.7503762096300242,0.5159179771851379,0.2980055434967429,-9.413527665474863,-13.93405278306345,-3.612158668559102,ClockStateRunning,1.2960000038146973,B,2
1,66.3691494333145,20.000523399814092,0.0,-22.691502292964568,-8.918679106988945,0.0,-110.98369635970577,494.8704921736315,0.0,ClockStateRunning,1.2999999523162842,,
1005,58.38371304242236,11.68194179539609,4.252180597235226,-0.22394337229733333,-0.43333078316785695,0.9403909322534095,-0.14461572353412336,-2.783624578729613,5.183702487709684,ClockStateRunning,1.303999900817871,A,5
2004,74.84114524425269,7.53966470606834,4.000319113922183,0.14613848803195828,-0.03434888006730565,-0.09215273747691775,0.3223783805532284,-0.3257258155420406,-1.6956812824916738,ClockStateRunning,1.308000087738037,B,4
2001,71.03404787548311,7.520500242357057,4.1726068627417225,-2.7068028147841194,-2.1693653749959547,0.32055444341402395,-28.80696807730365,-9.903564353180379,16.133359596132784,ClockStateRunning,1.312000036239624,B,1
1,65.81128786213803,19.702819943516246,0.0,-34.866277539998656,-18.606428311610674,0.0,-760.9219108873036,-605.4830982422885,0.0,ClockStateRunning,1.315999984741211,,
1003,67.34299772744151,7.942670379955043,4.178741360065212,1.2884236005321668,0.46051134468983135,0.28227650378302027,6.884805100640333,8.309795694891418,-2.085105328751984,ClockStateRunning,1.3240001201629639,A,3
1006,-81.1658110033158,0.5700490641174032,4.464758095595948,-0.48295291835185744,-0.10238779158382344,1.5249438174629009,-5.141636677653988,-0.6433945822249322,16.641355322081427,ClockStateRunning,1.3280000686645508,A,6
1,65.4833807099045,19.310182305487757,0.0,-20.494155482002828,-24.539802645449114,0.0,898.2558082573147,-370.83514434600283,0.0,ClockStateRunning,1.3320000171661377,,
2006,68.87990318457861,3.324707448235894,4.313541356032049,-8.00332936004186,0.032441295495135664,2.3087025029759793,-45.821974034687656,4.177429236722399,18.77122323244184,ClockStateRunning,1.3359999656677246,B,6
1,65.06802992495987,19.16001974824055,0.0,-25.959371450868964,-9.38514080841895,0.0,-341.5753058319914,947.1644453307748,0.0,ClockStateRunning,1.3480000495910645,,
1004,58.71333135179776,32.80728667238485,4.852086135307186,-5.016164009187939,-0.45721067507337465,0.6836211764012764,-30.927634691592537,-9.63533122931002,1.8640182361284687,ClockStateRunning,1.3519999980926514,A,4
1001,67.13907435795707,22.190907365470594,3.1787168092340456,-0.34958120745141613,-0.795443342241336,0.5385583315521864,-0.012568300611946154,-8.482327411654177,-14.182241104357574,ClockStateRunning,1.3559999465942383,A,1
2005,85.409390415092,3.8493649034178308,4.0592204837780095,-0.2822189572526669,-0.3091371384190111,-0.38062786375619145,2.587974692293031,-3.0456026012211406,7.149126516905286,ClockStateRunning,1.3599998950958252,B,5
1,64.63430286017322,18.953910526468114,0.0,-27.10788661346336,-12.88180025506292,0.0,-71.78205219166323,-218.54077252971425,0.0,ClockStateRunning,1.3640000820159912,,
2003,69.33840486171638,32.54367588589065,4.3286437108994695,-9.342732683120827,-1.6823727145011758,1.0581582630283266,-35.06450152282086,7.351123941984561,-22.23664494646722,ClockStateRunning,1.3680000305175781,B,3
1002,31.869475448392272,5.970755369803447,4.0919386840544,-0.6275451880618457,-0.15432925535716732,0.12422029064391794,-1.4408542403832818,-2.200574232271584,0.8721280331877658,ClockStateRunning,1.375999927520752,A,2
1,64.15091851318975,18.560515430138146,0.0,-30.21146046119236,-24.587143693352157,0.0,-193.97297238559852,-731.5824822988019,0.0,ClockStateRunning,1.380000114440918,,
2002,69.56448046022564,22.373867126579086,3.1403360983464133,-1.242898792635537,-0.5264454152503404,-0.2294153937942602,-5.596843773595579,-11.84503059164532,-5.993415714925816,ClockStateRunning,1.3840000629425049,B,2
1005,58.359412081712534,11.644286074961464,4.30585298391059,-0.27614709524830333,-0.4279056265171029,0.6099130751425155,-0.5932237258517236,0.061649465972230505,-3.7554276711441954,ClockStateRunning,1.3919999599456787,A,5
1,63.8405259384531,18.373730220518706,0.0,-19.399785685585076,-11.674225902242021,0.0,675.7383733389273,807.0677526215117,0.0,ClockStateRunning,1.3959999084472656,,
2004,74.84563583944927,7.515344371928206,4.058503544144825,0.048810813306401614,-0.2643514361227422,0.6324394064947004,-1.05790942015596,-2.5000275758884762,7.876000911766304,ClockStateRunning,1.4000000953674316,B,4
2001,70.39444403934037,7.559719370952418,4.0491707249928695,-6.952215033712486,0.4262948406846697,-1.341697038179533,-46.14578116156518,28.213695656817492,-18.067949388543944,ClockStateRunning,1.4040000438690186,B,1
1,63.386821972765745,18.188473777191625,0.0,-28.35644038949065,-11.57850424343304,0.0,-559.7897845476757,5.982591551493055,0.0,ClockStateRunning,1.4119999408721924,,
1003,67.48890390747648,8.020823332976786,4.134375791321259,1.5859366079916744,0.8494885493549929,-0.4822344028782254,3.2338367694270764,4.228012743565046,-8.309900470236267,ClockStateRunning,1.4160001277923584,A,3
1006,-81.25520097181374,0.5692514010941971,4.666462001588372,-0.9716300117933863,-0.008670249533231499,2.192433578972648,-5.311707096917606,1.0186688508561454,7.255322893000285,ClockStateRunning,1.4200000762939453,A,6
2006,68.10225561842145,3.2760873875320007,4.459251408621711,-8.836898223303848,-0.5525003185881885,1.6557949396151943,-9.472367081610106,-6.647059330196351,-7.419399143954316,ClockStateRunning,1.4240000247955322,B,6
1,62.86441436739415,17.9082125301669,0.0,-32.65040916777948,-17.516292441264124,0.0,-268.3725047706261,-371.11101028648477,0.0,ClockStateRunning,1.4279999732971191,,
1004,58.077466963845666,32.64205551753479,4.994878978860431,-7.225726826258081,-1.877625498070178,1.622644859202409,-25.108651505120754,-16.141066688760425,10.670716498466595,ClockStateRunning,1.440000057220459,A,4
1,62.4525498724998,17.529954911063882,0.0,-25.741478764298872,-23.64105328397476,0.0,431.80727513508356,-382.79677690957385,0.0,ClockStateRunning,1.444000005722046,,
1001,66.99615814165357,22.08940012999097,3.200637848003897,-1.5534370049100075,-1.1033394245849062,0.23827214078238063,-13.085388017663082,-3.3466962696772176,-3.2639800637784138,ClockStateRunning,1.4479999542236328,A,1
2005,85.40854921724,3.807939957689002,4.008519672489034,-0.009143454154918625,-0.45027111188622554,-0.5510957291787911,2.968211744044454,-1.5340648017742267,-1.8529114270218192,ClockStateRunning,1.4519999027252197,B,5
2003,68.53967175338698,32.19123865564913,4.032227661296328,-9.076506496084898,-4.0049658345076224,-3.3683619368100595,3.025295547236777,-26.393085902740243,-50.30133210944202,ClockStateRunning,1.4560000896453857,B,3
1,62.20850290209788,17.307160751981293,0.0,-15.252904739225375,-13.924606723639757,0.0,655.5345480883617,607.2766793395721,0.0,ClockStateRunning,1.4600000381469727,,
1002,31.794248284376543,5.942114548633327,4.14546816579827,-0.8548535621603632,-0.32546365825189894,0.608289156557574,-2.5830479700972058,-1.9447078171411583,5.500778871189332,ClockStateRunning,1.4639999866485596,A,2
2002,69.39742879792436,22.32496096865748,3.1227143246358753,-1.898313068843022,-0.5557514211504989,-0.2002472939813011,-7.4478844980727645,-0.33302257055981865,0.3314554569855071,ClockStateRunning,1.4720001220703125,B,2
1,61.79938029535701,17.162226894258822,0.0,-25.570111101992868,-9.058347750388029,0.0,-644.8240908995983,304.14056946975245,0.0,ClockStateRunning,1.4760000705718994,,
1005,58.34678408127604,11.618967031328644,4.316659319170794,-0.1434999085415675,-0.2877162115998962,0.1227991818108834,1.5073533815935805,1.5930604627617517,-5.535381432234814,ClockStateRunning,1.4800000190734863,A,5
2004,74.86349213741624,7.462116549767316,4.1648453449085885,0.20291289031114462,-0.6048628478092818,1.2084320161871793,1.7511635337750453,-3.8694557436846035,6.545383900220545,ClockStateRunning,1.4879999160766602,B,4
1,61.26720623631478,16.880932949324006,0.0,-33.26081128517899,-17.58083592984369,0.0,-480.66778734802006,-532.6544317609203,0.0,ClockStateRunning,1.4920001029968262,,
2001,69.4054757578191,7.643538213595538,4.630543387382875,-10.74965434247731,0.9110743010018955,6.319267545411095,-41.27651080271781,5.26934152299283,83.27134726392029,ClockStateRunning,1.496000051498413,B,1
1003,67.63290386386207,8.075957436966213,4.2081589239076465,1.6363664746703706,0.6265251854501294,0.8384463967282855,0.5730678343689811,-2.533679751934783,15.007766935916171,ClockStateRunning,1.503999948501587,A,3
1,60.87916964945991,16.567052176468316,0.0,-24.252598921018567,-19.617800874883937,0.0,563.0205214258734,-127.31194815583962,0.0,ClockStateRunning,1.5079998970031738,,
1006,-81.3439118134217,0.5712971119007149,4.826591183912871,-0.9642481983840521,0.022235985183376262,1.7405344461442938,0.08023709562145363,0.3359373060174947,-4.911946688621467,ClockStateRunning,1.5120000839233398,A,6
2006,67.30538561227917,3.546677686962556,4.40804287863336,-8.661629783253197,2.9411986629455473,-0.5566144102360866,1.9050915816951708,37.97498578051725,-24.047925721523566,ClockStateRunning,1.5160000324249268,B,6
1,60.57103252505789,16.309726563269468,0.0,-19.258531246597382,-16.082818232165295,0.0,312.1285971046428,220.93596743038,0.0,ClockStateRunning,1.5239999294281006,,
1004,57.34151111858475,32.436955002363206,5.07426918834213,-8.363128985993592,-2.33068610640031,0.9021608652148255,-12.925015858041588,-5.148412544497561,-8.18731261238339,ClockStateRunning,1.5280001163482666,A,4
1001,66.79394670651172,21.96164676423315,3.352493647025606,-2.407275819452642,-1.5208713989233795,1.8078047503702595,-10.16473440543432,-4.970612195933708,18.684887411302384,ClockStateRunning,1.5320000648498535,A,1
2005,85.40629135976884,3.768144308069965,3.971149086646178,-0.026879220209568004,-0.47375710963188644,-0.44488734079346404,-0.21113979401252295,-0.279594843037382,1.2643839108489705,ClockStateRunning,1.5360000133514404,B,5
1,60.168369421818795,16.118991576419653,0.0,-25.166392951290263,-11.920912519693738,0.0,-369.2406082558251,260.11857988410344,0.0,ClockStateRunning,1.5399999618530273,,
2003,67.79045391351725,31.169101278487293,4.050597633087249,-8.513856435518383,-11.61522113254312,0.20875010474873518,6.393763714878911,-86.48035003595652,40.649083290503384,ClockStateRunning,1.5439999103546143,B,3
1,59.67566527284798,15.832333472719341,0.0,-30.793946904958936,-17.91609517326486,0.0,-351.7214093204836,-374.6981565006776,0.0,ClockStateRunning,1.555999994277954,,
1002,31.681893845023403,5.866033514880695,4.253079630316433,-1.1703592780797214,-0.792511130409558,1.120953267638361,-3.2865193759972673,-4.865080058166108,5.340253597421573,ClockStateRunning,1.559999942779541,A,2
2002,69.23268686470567,22.02855509564697,3.4549397217295295,-1.79067303866241,-3.221802700327242,3.611145321117411,1.1700002310241178,-28.978815848760043,41.42817716333482,ClockStateRunning,1.564000129699707,B,2
1005,58.26056718385003,11.651481482316793,4.388670937130508,-0.9797368124582175,0.36948214933499474,0.8183132906209389,-9.502685705041793,7.468158174534899,7.90356410783679,ClockStateRunning,1.568000078201294,A,5
1,59.383874612206235,15.5254129157338,0.0,-18.236879332016752,-19.182495937157263,0.0,784.8151328355615,-79.14988734144391,0.0,ClockStateRunning,1.5720000267028809,,
2004,74.89378566514736,7.391256824845899,4.308627070548614,0.3442444020079664,-0.8052236057989798,1.6338821480926795,1.6060388265371253,-2.2768252655228602,4.834657341395579,ClockStateRunning,1.5759999752044678,B,4
2001,68.53750791778496,7.24921938184266,4.881417445813295,-9.863264282283492,-4.480892804630802,2.8508396575740953,10.072607552529737,-61.27231230380913,-39.413926788385446,ClockStateRunning,1.5840001106262207,B,1
1,59.024414495504566,15.319535369341171,0.0,-22.466211764774883,-12.86732057316881,0.0,-264.33274136177204,394.6976603716078,0.0,ClockStateRunning,1.5880000591278076,,
1003,67.45144936273662,8.301543070295718,4.199385503343938,-2.0619815818749263,2.5634713836029794,-0.09969789396353404,-42.02665422274285,22.01073746257045,-10.660723413029732,ClockStateRunning,1.5920000076293945,A,3
1006,-81.45180875108399,0.6199632808129425,4.943924301740507,-1.2261040624026436,0.5530257734618774,1.3333336009323404,-2.975640880949326,6.031714428514028,-4.627291759575713,ClockStateRunning,1.5999999046325684,A,6
1,58.61129909242617,15.14048836086436,0.0,-25.819660367362307,-11.190415351775801,0.0,-209.5901129152102,104.80636394089586,0.0,ClockStateRunning,1.6040000915527344,,
2006,66.65106920841613,4.203388903665237,4.412321726527769,-7.112134234801707,7.138164806987017,0.04650921238665219,16.842341521245885,45.6191934347244,6.555691006595496,ClockStateRunning,1.6080000400543213,B,6
1004,56.71770336174518,32.2107717335097,5.18312638082022,-7.088738952102769,-2.570269655444695,1.237016071177915,14.481734435592754,-2.7225458769515436,3.8051805476914264,ClockStateRunning,1.6159999370574951,A,4
1,58.19636943022752,14.883855755004316,0.0,-25.933051332585137,-16.039505361266123,0.0,-7.086920964371076,-303.06751140927884,0.0,ClockStateRunning,1.6200001239776611,,
1001,66.49520490798203,21.827791562108793,3.6291458650061776,-3.247193192995349,-1.454947728521613,3.007089076503291,-9.129535911846473,0.7165615753786471,13.035698116071169,ClockStateRunning,1.624000072479248,A,1
2005,85.38105782404449,3.7049505537402565,3.9336224717804535,-0.2742775394758942,-0.6868885770561367,-0.4078979538446724,-2.689111942935112,-2.3166461929308966,0.40205852044922324,ClockStateRunning,1.628000020980835,B,5
2003,67.20947137651069,30.078095964498928,4.202926731960172,-6.602069848189165,-12.397779328805159,1.7310113241138474,21.724832986221273,-8.892700800637924,17.29841132440881,ClockStateRunning,1.6319999694824219,B,3
1,57.9140314059524,14.563861443442015,0.0,-17.64635370699816,-19.999901963447044,0.0,517.9252696815576,-247.52797446077736,0.0,ClockStateRunning,1.6359999179840088,,
1002,31.54091553153367,5.747185238753158,4.39498647501507,-1.602025213244248,-1.3505476849160667,1.6125766971649111,-4.905291421879536,-6.341320222251666,5.586626127290857,ClockStateRunning,1.6480000019073486,A,2
1,57.87369363867547,14.337186054811616,0.0,-2.521105345642173,-14.167183078782841,0.0,945.3261068266381,364.5441915215933,0.0,ClockStateRunning,1.6519999504089355,,
2002,69.03576495009676,21.626627874171263,3.8816321247642382,-2.140460963088562,-4.368785105913675,4.637972537267486,-3.802052194550843,-12.467231335745511,11.161193391660834,ClockStateRunning,1.6559998989105225,B,2
1005,58.10790810351152,11.583365891663803,4.497365379823579,-1.6593376921605125,-0.7403867935248616,1.1814612356438858,-7.386965471132838,-12.063791856743789,3.9472599446493852,ClockStateRunning,1.6600000858306885,A,5
1,58.048968847712715,14.10973654063221,0.0,10.954678364537608,-14.215565827545253,0.0,842.2347750486805,-3.023915669510507,0.0,ClockStateRunning,1.6679999828338623,,
2004,74.94846049598921,7.2915622080281075,4.480984409052876,0.5695297481933156,-1.0384860664078794,1.7953897631900995,2.3467234284771123,-2.429818408360922,1.6823717593897696,ClockStateRunning,1.6719999313354492,B,4
2001,67.79528639777034,7.046934750776362,4.845368013647191,-8.067624548516667,-2.1987458075130255,-0.3918416214846705,19.51782157453982,24.80594356373311,-35.24653271901154,ClockStateRunning,1.6760001182556152,B,1
1003,67.49100579488425,8.509730331806221,4.370954028261819,0.4495046087431594,2.365762745774298,1.9496410186350257,28.539596626526215,-2.246687556670134,23.28792654130136,ClockStateRunning,1.6800000667572021,A,3
1,58.36751564434995,13.851966299503417,0.0,19.9091344428131,-16.110607421470526,0.0,559.6523707242727,-118.43985959509375,0.0,ClockStateRunning,1.684000015258789,,
1006,-81.58285991530121,0.6789507196832026,5.096471563232227,-1.4892167745807148,0.6703113549570375,1.733490443116257,-2.9899151748970674,1.3327898032979661,4.5472337876812725,ClockStateRunning,1.687999963760376,A,6
1,58.95268431453344,13.602317838233962,0.0,36.57296776923069,-15.602997208963341,0.0,1041.487472266411,31.725573987985747,0.0,ClockStateRunning,1.7000000476837158,,
2006,66.0382511827888,4.92534687591826,4.5223683373628365,-6.383524017356953,7.520398980891096,1.1463193866976453,7.589693233303621,3.9816077976385893,11.456361217607459,ClockStateRunning,1.7039999961853027,B,6
1004,56.0992294285035,31.862411148757374,5.362549907708557,-6.722542195138635,-3.7865277811240605,1.9502555653159486,3.980399202131506,-13.220195921926901,7.752602554243152,ClockStateRunning,1.7079999446868896,A,4
1001,66.25183080218093,21.659338232183423,3.9771064016898126,-2.765612980414352,-1.9142410993237573,3.954094350985282,5.472498738683458,-5.219239343181415,10.761416342989046,ClockStateRunning,1.7120001316070557,A,1
1,59.8555158963169,13.337827176547798,0.0,56.42685950916705,-16.530632855100276,0.0,1240.8657190597694,-57.97711038958604,0.0,ClockStateRunning,1.7160000801086426,,
2005,85.26938312260046,3.5901791620797905,3.8166967314181672,-1.2138553498157534,-1.2475150232900187,-1.270931855063541,-10.212801439373562,-6.093765214588511,-9.380802496185057,ClockStateRunning,1.7200000286102295,B,5
2003,66.74819786846686,29.194897773643746,4.001702651283312,-5.013842062948392,-9.59997953927338,-2.1872180868446836,17.263344060129466,30.410864755601008,-42.58944658724826,ClockStateRunning,1.7239999771118164,B,3
1,61.12100829451922,12.947340057307466,0.0,79.09311460086695,-24.405395493573142,0.0,1416.6380723321354,-492.17166749016224,0.0,ClockStateRunning,1.7320001125335693,,
1002,31.398387543250337,5.5847880244158565,4.5011052006658305,-1.619635142248393,-1.845421650245055,1.2058937994193606,-0.20011269513545443,-5.623564009317924,-4.621393460144172,ClockStateRunning,1.7360000610351562,A,2
2002,68.99643541781711,21.534043758408757,4.150138739034293,-0.4469262028850604,-1.0520915176663745,3.051209475667367,19.244700253483717,37.68967454249403,-18.031386311861116,ClockStateRunning,1.74399995803833,B,2
1,62.59138514458353,12.250792401452616,0.0,91.89973630166514,-43.53478898406482,0.0,800.4241614434143,-1195.6024860634082,0.0,ClockStateRunning,1.747999906539917,,
1005,57.99644006271383,11.788370737077951,4.473686104168037,-1.2116090386287581,2.228313352320288,-0.25738340969416107,4.866615395678538,32.268477170176155,-15.639614413231069,ClockStateRunning,1.752000093460083,A,5
2004,75.12227161572883,7.2543638129477035,4.829865923222071,1.9751250335774095,-0.42270875098366256,3.9645599971983407,15.97266296540399,6.9974647918121,24.649645187826852,ClockStateRunning,1.7599999904632568,B,4
1,64.05457735205813,11.68796873366041,0.0,91.44932763980299,-35.17640794998462,0.0,-28.150484317797716,522.3977559607013,0.0,ClockStateRunning,1.7639999389648438,,
2001,67.18059391960334,7.208151499940057,4.750120266743197,-6.681439425996342,1.7523558238508823,-1.0353015109268446,15.06722834311408,42.94675330115416,-6.994128653056601,ClockStateRunning,1.7680001258850098,B,1
1003,67.69235627369311,8.720575298954024,4.353355668765506,2.1885919794699,2.2917929311175107,-0.1912865004012281,18.903122027253968,-0.8040196578543928,-23.27094936405435,ClockStateRunning,1.7720000743865967,A,3
1006,-81.72210686482909,0.7677226503454693,5.20060721313506,-1.5823506359880593,1.0087712615435631,1.18335886287974,-1.0583386230693406,3.846132717876479,-6.251491029540433,ClockStateRunning,1.7760000228881836,A,6
1,65.53128175639998,11.018010428688457,0.3873704063716841,92.29383823255627,-41.87230920408711,24.210601334044316,52.781805081694806,-418.49298028114083,1513.1595168723632,ClockStateRunning,1.7799999713897705,,
2006,65.10923231895494,5.459142074534498,4.5043211282251985,-11.059733813539367,6.354696376430879,-0.21484744487949006,-55.66909092525328,-13.877393681626195,-16.2043457018049,ClockStateRunning,1.7880001068115234,B,6
1004,55.55096951718365,31.543800330394845,5.342349474991709,-6.526895110406037,-3.792980937611703,-0.24048102515882336,2.3291288936889396,-0.07682319034503847,-26.0801631586296,ClockStateRunning,1.7920000553131104,A,4
1,66.91518555186494,10.458088119706598,0.6807376832791641,86.49381193184018,-34.99507339182296,18.335417648931603,-362.5009091656659,429.8263671984795,-367.19823617105,ClockStateRunning,1.7960000038146973,,
